"scope","school_type","sed_code","institution_id","legal_name","popular_name","label_name","address","city","zip","county","institution_type","institution_subtype","record_type","district_type","district_name","longitude","latitude","source_layer","source_publication_date","inventory_status"
"Buffalo","public","140600010135","800000074796","MIDDLE EARLY COLLEGE HIGH SCHOOL","MIDDLE EARLY COLLEGE HIGH SCHOOL","MIDDLE EARLY COLLEGE HIGH SC","2885 MAIN ST","BUFFALO","14214","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)",,"BUFFALO CITY SD","-78.83228224635775","42.94386137864138","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010053","800000052960","NAN M WOOD COMMUNITY SCHOOL OF EXCELLENCE","NAN M WOOD COMM SCH OF EXCELLENCE","NAN M WOOD COMM SCH OF EXCELL","329 ROEHRER AVE","BUFFALO","14208","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)",,"BUFFALO CITY SD","-78.84891310524317","42.912773719147417","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010019","800000052962","NATIVE AMERICAN MAGNET","NATIVE AMERICAN MAGNET","NATIVE AMERICAN MAGNET","97 W DELAVAN AVE","BUFFALO","14213","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.895866875824922","42.921739715166133","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010315","800000090366","NORTH PARK COMMUNITY SCHOOL #50","NORTH PARK COMMUNITY SCHOOL #50","NORTH PARK COMMUNITY SCHOOL ","780 PARKSIDE AVE","BUFFALO","14216","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.848517582716241","42.951994122652401","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010129","800000052875","PFC WILLIAM J GRABIARZ #79","PFC WILLIAM J GRABIARZ #79","PFC WILLIAM J GRABIARZ #79","225 LAWN AVE","BUFFALO","14207","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.889714734287381","42.950588256227242","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010017","800000034030","PS 17","PS 17","PS 17","1045 W DELAVAN AVE","BUFFALO","14209","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.861048389368463","42.921985333333737","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010027","800000052963","PS 27 HILLERY PARK ACADEMY","PS 27 HILLERY PARK ACADEMY","PS 27 HILLERY PARK ACADEMY","73 PAWNEE PKWY","BUFFALO","14210","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.809492908002341","42.861700836980063","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010042","800000052948","PS 42 OCCUPATIONAL TRAINING CENTER","PS 42 OCCUPATIONAL TRAINING CTR","PS 42 OCCUP TRAINING CTR","75 W HURON ST","BUFFALO","14214","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.876286838625518","42.88957020825535","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010059","800000052938","PS 59 DR CHARLES DREW SCIENCE MAGNET","PS 59 DR CHARLES DREW SCI MAGNET","PS 59 DR CHARLES DREW SCI MAG","1 MLK PARK","BUFFALO","14211","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.843449785252588","42.905837330095963","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010061","800000052940","PS 61 ARTHUR O EVE SCHOOL OF DISTINCTION","PS 61 ARTHUR O EVE SCHOOL OF DISTINC","PS 61 ARTHUR O EVE SCHOOL","453 LEROY ST","BUFFALO","14215","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.828682896979814","42.93255513658319","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010064","800000052942","PS 64 FREDERICK LAW OLMSTED","PS 64 FREDERICK LAW OLMSTED ","PS 64 FREDERICK LAW OLMSTED","874 AMHERST ST","BUFFALO","14216","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.871651039218818","42.940937100818786","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010065","800000052943","PS 65 ROOSEVELT ECC","PS 65 ROOSEVELT ECC","PS 65 ROOSEVELT ECC","249 SKILLEN ST","BUFFALO","14207","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.895997923360227","42.960081915420368","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010069","800000052932","PS 69 HOUGHTON ACADEMY","PS 69 HOUGHTON ACADEMY","PS 69 HOUGHTON ACADEMY","1725 CLINTON ST","BUFFALO","14206","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.812782012565549","42.871472511708397","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010074","800000052925","PS 74 HAMLIN PARK - CLAUDE AND OUIDA CLAPP ACADEMY","PS 74 HAMLIN PARK CLAUDE AND OUIDA","PS 74 HAMLIN PARK CLAUDE AND ","126 DONALDSON RD","BUFFALO","14208","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.847117822580827","42.918683230592869","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010081","800000052913","PS 81","PS 81","PS 81","140 TACOMA AVE","BUFFALO","14216","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.866891715178781","42.951624777565662","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010084","800000052917","PS 84","PS 84","PS 84","462 GRIDER ST","BUFFALO","14215","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.834745511941406","42.927827445274723","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010320","800000093004","PS 90","PS 90","PS 90","50 A ST","BUFFALO","14211","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)",,"BUFFALO CITY SD","-78.837431424861393","42.901404467298221","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010317","800000091311","RESEARCH LABORATORY HIGH SCHOOL FOR BIOINFORMATICS AND LIFE SCIENCES","RESEARCH LABORATORY HS-BIOINFORMATIC","RESEARCH LABORATORY HS-BIOIN","2495 MAIN ST","BUFFALO","14214","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)",,"BUFFALO CITY SD","-78.842388871412069","42.93573208905493","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010310","800000089607","RIVERSIDE ACADEMY HIGH SCHOOL","RIVERSIDE ACADEMY HIGH SCHOOL","RIVERSIDE ACADEMY HIGH SCHOO","51 ONTARIO ST","BUFFALO","14207","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.905404561258834","42.94636017110809","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010082","800000052916","RONALD PEOPLES SCHOOL OF SCHOLARS (THE)","RONALD PEOPLES SCHOOL OF SCHOLAR","RONALD PEOPLES SCH OF SCHOLAR","230 EASTON AVE","BUFFALO","14215","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)",,"BUFFALO CITY SD","-78.804960798186883","42.927961930047658","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010110","800000052900","SOUTH PARK HIGH SCHOOL","SOUTH PARK HIGH SCHOOL","SOUTH PARK HIGH SCHOOL","150 SOUTHSIDE PKWY","BUFFALO","14220","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.824218645034563","42.852976796853504","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010093","800000052920","SOUTHSIDE ELEMENTARY SCHOOL","SOUTHSIDE ELEMENTARY SCHOOL","SOUTHSIDE ELEMENTARY SCHOOL","430 SOUTHSIDE PKWY","BUFFALO","14210","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.822275953459496","42.860596270596893","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010126","800000052892","STANLEY MAKOWSKI EARLY CHILDHOOD CENTER","STANLEY MAKOWSKI EARLY CHLDHD CTR","STANLEY MAKOWSKI EARLY CHLDHD","1095 JEFFERSON AVE","BUFFALO","14208","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.853272815633687","42.904372483022357","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010119","800000052883","WATERFRONT ELEMENTARY SCHOOL","WATERFRONT ELEMENTARY SCHOOL","WATERFRONT ELEMENTARY SCHOOL","95 FOURTH ST","BUFFALO","14202","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.884609499905125","42.887003889582715","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010118","800000052905","WEST HERTEL ELEMENTARY SCHOOL","WEST HERTEL ELEMENTARY SCHOOL","WEST HERTEL ELEMENTARY SCHOOL","489 HERTEL AVE","BUFFALO","14207","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.889668484501712","42.946187991406887","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","142601030023","800000051985","BEN FRANKLIN ELEMENTARY SCHOOL","BEN FRANKLIN ELEMENTARY SCHOOL","BEN FRANKLIN ELEMENTARY SCH","500 PARKHURST BLVD","BUFFALO","14223","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL INDEPENDENT UNION FREE","PUBLIC SCHOOL (IMF)"," ","KENMORE-TONAWANDA UFSD","-78.832793501130496","42.972325082303954","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","142601030003","800000051996","BEN FRANKLIN MIDDLE SCHOOL","BEN FRANKLIN MIDDLE SCHOOL","BEN FRANKLIN MIDDLE SCHOOL","540 PARKHURST BLVD","BUFFALO","14223","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL INDEPENDENT UNION FREE","PUBLIC SCHOOL (IMF)"," ","KENMORE-TONAWANDA UFSD","-78.832829650797663","42.97312697370257","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","142601030006","800000051997","CHARLES A LINDBERGH ELEMENTARY SCHOOL","CHARLES A LINDBERGH ELEMENTARY","CHARLES A LINDBERGH ES","184 IRVING TER","BUFFALO","14223","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL INDEPENDENT UNION FREE","PUBLIC SCHOOL (IMF)",,"KENMORE-TONAWANDA UFSD","-78.853234408358261","42.966108372461569","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","142601030024","800000051986","HERBERT HOOVER ELEMENTARY SCHOOL","HERBERT HOOVER ELEMENTARY SCHOOL","HERBERT HOOVER ELEMENTARY SCH","199 THORNCLIFF RD","BUFFALO","14223","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL INDEPENDENT UNION FREE","PUBLIC SCHOOL (IMF)"," ","KENMORE-TONAWANDA UFSD","-78.863605708805508","42.982598693479339","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","142601030011","800000051998","HERBERT HOOVER MIDDLE SCHOOL","HERBERT HOOVER MIDDLE SCHOOL","HERBERT HOOVER MIDDLE SCHOOL","249 THORNCLIFF RD","BUFFALO","14223","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL INDEPENDENT UNION FREE","PUBLIC SCHOOL (IMF)"," ","KENMORE-TONAWANDA UFSD","-78.863107164631813","42.982580800801422","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","142601030026","800000051988","KENMORE WEST SENIOR HIGH SCHOOL","KENMORE WEST SENIOR HIGH SCHOOL","KENMORE WEST SENIOR HIGH SCH","33 HIGHLAND PKY","BUFFALO","14223","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL INDEPENDENT UNION FREE","PUBLIC SCHOOL (IMF)"," ","KENMORE-TONAWANDA UFSD","-78.864755230476121","42.973409883806681","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Erie County outside Buffalo","charter","800000082143","800000082143","GLOBAL CONCEPTS CHARTER HIGH SCHOOL","GLOBAL CONCEPTS CHARTER HS","GLOBAL CONCEPTS CHARTER HS","30 JOHNSON ST","LACKAWANNA","14218","ERIE","PUBLIC SCHOOLS","SATELLITE SITE FOR CHARTER SCHOOLS","OTHER- NON IMF",,"LACKAWANNA CITY SD","-78.825721327186642","42.812358068926045","4","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Erie County outside Buffalo","charter","141800860044","800000052086","GLOBAL CONCEPTS CHARTER SCHOOL","GLOBAL CONCEPTS CHARTER SCHOOL","GLOBAL CONCEPTS CS","1001 RIDGE RD","LACKAWANNA","14218","ERIE","PUBLIC SCHOOLS","CHARTER SCHOOL","CHARTER SCHOOLS (IMF)"," ","LACKAWANNA CITY SD","-78.814183715828506","42.82652232303105","4","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Erie County outside Buffalo","public","142101040001","800000052062","AKRON ELEMENTARY SCHOOL","AKRON ELEMENTARY SCHOOL","AKRON ELEMENTARY SCHOOL","47 BLOOMINGDALE AVE","AKRON","14001","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CENTRAL","PUBLIC SCHOOL (IMF)"," ","AKRON CSD","-78.490412311167702","43.024007477118616","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Erie County outside Buffalo","public","142101040002","800000052047","AKRON HIGH SCHOOL","AKRON HIGH SCHOOL","AKRON HIGH SCHOOL","47 BLOOMINGDALE AVE","AKRON","14001","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CENTRAL","PUBLIC SCHOOL (IMF)"," ","AKRON CSD","-78.490173041634094","43.024138514457682","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Erie County outside Buffalo","public","142101040003","800000055983","AKRON MIDDLE SCHOOL","AKRON MIDDLE SCHOOL","AKRON MIDDLE SCHOOL","47 BLOOMINGDALE AVE","AKRON","14001","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CENTRAL","PUBLIC SCHOOL (IMF)"," ","AKRON CSD","-78.490429258965207","43.02399147291613","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Erie County outside Buffalo","public","140101060007","800000088052","ALDEN INTERMEDIATE SCHOOL","ALDEN INTERMEDIATE SCHOOL","ALDEN INTERMEDIATE SCHOOL","1648 CRITTENDEN RD","ALDEN","14004","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL INDEPENDENT CENTRAL","PUBLIC SCHOOL (IMF)"," ","ALDEN CSD","-78.49226575299889","42.903234551800495","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Erie County outside Buffalo","public","140101060005","800000053099","ALDEN MIDDLE SCHOOL","ALDEN MIDDLE SCHOOL","ALDEN MIDDLE SCHOOL","13250 PARK ST","ALDEN","14004","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL INDEPENDENT CENTRAL","PUBLIC SCHOOL (IMF)"," ","ALDEN CSD","-78.496670376325184","42.90379158348545","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Erie County outside Buffalo","public","140101060003","800000053097","ALDEN PRIMARY AT TOWNLINE","ALDEN PRIMARY AT TOWNLINE","ALDEN PRIMARY AT TOWNLINE","11197 BROADWAY","ALDEN","14004","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL INDEPENDENT CENTRAL","PUBLIC SCHOOL (IMF)"," ","ALDEN CSD","-78.57014496575303","42.889116501268227","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Erie County outside Buffalo","public","140101060006","800000053080","ALDEN SENIOR HIGH SCHOOL","ALDEN SENIOR HIGH SCHOOL","ALDEN SENIOR HIGH SCHOOL","13190 PARK ST","ALDEN","14004","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL INDEPENDENT CENTRAL","PUBLIC SCHOOL (IMF)"," ","ALDEN CSD","-78.497066638439506","42.903772198541276","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Erie County outside Buffalo","public","140201060002","800000053092","AMHERST CENTRAL HIGH SCHOOL","AMHERST CENTRAL HIGH SCHOOL","AMHERST CENTRAL HIGH SCHOOL","4301 MAIN ST","AMHERST","14226","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL INDEPENDENT CENTRAL","PUBLIC SCHOOL (IMF)"," ","AMHERST CSD","-78.790675989509865","42.955653272734757","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Erie County outside Buffalo","public","140201060001","800000053091","AMHERST MIDDLE SCHOOL","AMHERST MIDDLE SCHOOL","AMHERST MIDDLE SCHOOL","55 KINGS HWY","AMHERST","14226","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL INDEPENDENT CENTRAL","PUBLIC SCHOOL (IMF)"," ","AMHERST CSD","-78.790675989509865","42.955653272734757","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Erie County outside Buffalo","public","140201060005","800000053093","SMALLWOOD DRIVE SCHOOL","SMALLWOOD DRIVE SCHOOL","SMALLWOOD DRIVE SCHOOL","300 SMALLWOOD DR","AMHERST","14226","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL INDEPENDENT CENTRAL","PUBLIC SCHOOL (IMF)"," ","AMHERST CSD","-78.774461827254015","42.969383955494258","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Erie County outside Buffalo","public","140201060006","800000053083","WINDERMERE BLVD SCHOOL","WINDERMERE BLVD SCHOOL","WINDERMERE BLVD SCHOOL","291 WINDERMERE BLVD","AMHERST","14226","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL INDEPENDENT CENTRAL","PUBLIC SCHOOL (IMF)"," ","AMHERST CSD","-78.817865339934173","42.965126971100766","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Erie County outside Buffalo","public","140701060006","800000052345","CHEEKTOWAGA HIGH SCHOOL","CHEEKTOWAGA HIGH SCHOOL","CHEEKTOWAGA HIGH SCHOOL","3600 UNION RD","CHEEKTOWAGA","14225","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL INDEPENDENT CENTRAL","PUBLIC SCHOOL (IMF)"," ","CHEEKTOWAGA CSD","-78.754428856517649","42.910949356100382","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Erie County outside Buffalo","public","140701060007","800000052346","CHEEKTOWAGA MIDDLE SCHOOL","CHEEKTOWAGA MIDDLE SCHOOL","CHEEKTOWAGA MIDDLE SCHOOL","3600 UNION RD","CHEEKTOWAGA","14225","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL INDEPENDENT CENTRAL","PUBLIC SCHOOL (IMF)"," ","CHEEKTOWAGA CSD","-78.754428856517649","42.910949356100382","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Erie County outside Buffalo","public","140701060004","800000052361","UNION EAST ELEMENTARY SCHOOL","UNION EAST ELEMENTARY SCHOOL","UNION EAST ELEMENTARY SCHOOL","3550 UNION RD","CHEEKTOWAGA","14225","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL INDEPENDENT CENTRAL","PUBLIC SCHOOL (IMF)"," ","CHEEKTOWAGA CSD","-78.755035273177924","42.911612270264115","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Erie County outside Buffalo","public","140702030006","800000052332","MARYVALE HIGH SCHOOL","MARYVALE HIGH SCHOOL","MARYVALE HIGH SCHOOL","1050 MARYVALE DR","CHEEKTOWAGA","14225","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL INDEPENDENT UNION FREE","PUBLIC SCHOOL (IMF)"," ","CHEEKTOWAGA-MARYVALE UFSD","-78.749920926499101","42.933286890654578","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Erie County outside Buffalo","public","140702030004","800000052330","MARYVALE INTERMEDIATE SCHOOL","MARYVALE INTERMEDIATE SCHOOL","MARYVALE INTERMEDIATE SCHOOL","1050 MARYVALE DR","CHEEKTOWAGA","14225","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL INDEPENDENT UNION FREE","PUBLIC SCHOOL (IMF)"," ","CHEEKTOWAGA-MARYVALE UFSD","-78.749920926499101","42.933286890654578","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Erie County outside Buffalo","public","140702030005","800000052331","MARYVALE MIDDLE SCHOOL","MARYVALE MIDDLE SCHOOL","MARYVALE MIDDLE SCHOOL","1050 MARYVALE DR","CHEEKTOWAGA","14225","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL INDEPENDENT UNION FREE","PUBLIC SCHOOL (IMF)"," ","CHEEKTOWAGA-MARYVALE UFSD","-78.749920926499101","42.933286890654578","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Erie County outside Buffalo","public","140702030003","800000052329","MARYVALE PRIMARY SCHOOL","MARYVALE PRIMARY SCHOOL","MARYVALE PRIMARY SCHOOL","1 NAGEL DR","CHEEKTOWAGA","14225","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL INDEPENDENT UNION FREE","PUBLIC SCHOOL (IMF)"," ","CHEEKTOWAGA-MARYVALE UFSD","-78.746129328274861","42.921731220369438","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Erie County outside Buffalo","public","140709030003","800000052300","JOHN F KENNEDY MIDDLE SCHOOL","JOHN F KENNEDY MIDDLE SCHOOL","JOHN F KENNEDY MIDDLE SCHOOL","305 CAYUGA CREEK RD","CHEEKTOWAGA","14227","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL INDEPENDENT UNION FREE","PUBLIC SCHOOL (IMF)"," ","CHEEKTOWAGA-SLOAN UFSD","-78.774740575814405","42.87626937431699","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Erie County outside Buffalo","public","140709030004","800000052301","JOHN F KENNEDY SENIOR HIGH SCHOOL","JOHN F KENNEDY SENIOR HS","JOHN F KENNEDY SR HS","305 CAYUGA CREEK RD","CHEEKTOWAGA","14227","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL INDEPENDENT UNION FREE","PUBLIC SCHOOL (IMF)",,"CHEEKTOWAGA-SLOAN UFSD","-78.774740575814405","42.87626937431699","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Erie County outside Buffalo","public","140709030001","800000052298","THEODORE ROOSEVELT SCHOOL","THEODORE ROOSEVELT SCHOOL","THEODORE ROOSEVELT SCHOOL","2495 WILLIAM ST","CHEEKTOWAGA","14206","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL INDEPENDENT UNION FREE","PUBLIC SCHOOL (IMF)"," ","CHEEKTOWAGA-SLOAN UFSD","-78.778029349008293","42.883319821156128","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Erie County outside Buffalo","public","140709030002","800000052299","WOODROW WILSON ELEMENTARY SCHOOL","WOODROW WILSON ELEMENTARY SCHOOL","WOODROW WILSON ELEM SCH","166 HALSTEAD AVE","SLOAN","14212","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL INDEPENDENT UNION FREE","PUBLIC SCHOOL (IMF)"," ","CHEEKTOWAGA-SLOAN UFSD","-78.794338923870683","42.894726993961633","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Erie County outside Buffalo","public","140801060007","800000052281","CLARENCE CENTER ELEMENTARY SCHOOL","CLARENCE CTR ELEMENTARY SCHOOL","CLARENCE CTR ELEMENTARY SCH","9600 CLARENCE CTR RD","CLARENCE CENTER","14032","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL INDEPENDENT CENTRAL","PUBLIC SCHOOL (IMF)"," ","CLARENCE CSD","-78.631968594839464","43.010840254853996","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Erie County outside Buffalo","public","140801060008","800000052282","CLARENCE MIDDLE SCHOOL","CLARENCE MIDDLE SCHOOL","CLARENCE MIDDLE SCHOOL","10150 GREINER RD","CLARENCE","14031","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL INDEPENDENT CENTRAL","PUBLIC SCHOOL (IMF)"," ","CLARENCE CSD","-78.607686993074481","42.990078813471847","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Erie County outside Buffalo","public","140801060006","800000052280","CLARENCE SENIOR HIGH SCHOOL","CLARENCE SENIOR HIGH SCHOOL","CLARENCE SENIOR HIGH SCHOOL","9625 MAIN ST","CLARENCE","14031","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL INDEPENDENT CENTRAL","PUBLIC SCHOOL (IMF)"," ","CLARENCE CSD","-78.631969083368134","42.972114107856882","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Erie County outside Buffalo","public","140801060002","800000052277","HARRIS HILL ELEMENTARY SCHOOL","HARRIS HILL ELEMENTARY SCHOOL","HARRIS HILL ELEMENTARY SCHOOL","4260 S HARRIS HILL RD","WILLIAMSVILLE","14221","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL INDEPENDENT CENTRAL","PUBLIC SCHOOL (IMF)"," ","CLARENCE CSD","-78.680174484445473","42.96297819385223","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Erie County outside Buffalo","public","140801060003","800000052278","LEDGEVIEW ELEMENTARY SCHOOL","LEDGEVIEW ELEMENTARY SCHOOL","LEDGEVIEW ELEMENTARY SCHOOL","5150 OLD GOODRICH RD","CLARENCE","14031","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL INDEPENDENT CENTRAL","PUBLIC SCHOOL (IMF)"," ","CLARENCE CSD","-78.643995194670737","42.98565817858595","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
